Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2015-01-21,BarackObama,"""Tonight, after a breakthrough year for America, our economy is growing and creating jobs at the fastest pace since 1999."" —President Obama",2292,2056,0.4404,0.4404
2015-01-21,BarackObama,"""Our unemployment rate is now lower than it was before the financial crisis."" —President Obama #SOTU",2165,1734,-0.6249,-0.6249
2015-01-21,BarackObama,"""More of our kids are graduating than ever before. More of our people are insured than ever before."" —President Obama #SOTU",2300,1783,0.0,0.0
2015-01-21,BarackObama,"""We salute the courage and sacrifice of every man and woman in this 9/11 generation who has served to keep us safe."" —President Obama #SOTU",1918,1431,0.4939,0.4939
2015-01-21,BarackObama,"""It's now up to us to choose who we want to be over the next 15 years, and for decades to come."" —President Obama #SOTU",1463,1194,0.0772,0.0772
2015-01-21,BarackObama,"""In two weeks, I will send this Congress a budget filled with ideas that are practical, not partisan."" —President Obama #SOTU",1524,915,0.0,0.0
2015-01-21,BarackObama,"“Over the past five years, our businesses have created more than 11 million new jobs.” —President Obama #SOTU",1565,1213,0.25,0.25
2015-01-21,BarackObama,"""In the past year alone, about 10 million uninsured Americans finally gained the security of health coverage."" —President Obama #SOTU",1747,1299,0.4588,0.4588
2015-01-21,BarackObama,"Millions more now have the peace of mind that comes with having health insurance, thanks to #Obamacare. #SOTU http://t.co/vBmeYw3cSe",1579,1123,0.7506,0.7506
2015-01-21,BarackObama,Retweet if you agree with President Obama. #SOTU http://t.co/OgcHFJ3JSt,4347,7575,0.3612,0.3612
2015-01-21,BarackObama,"“Tonight, together, let’s do more to restore the link between hard work and growing opportunity for every American.” —President Obama #SOTU",1508,1105,0.6786,0.6786
2015-01-21,BarackObama,"""This country does best when everyone gets their fair shot."" —President Obama #SOTU",2414,2012,0.7579,0.7579
2015-01-21,BarackObama,"""Middle-class economics means helping working families feel more secure in a world of constant change."" —President Obama #SOTU",1686,1241,0.5984,0.5984
2015-01-21,BarackObama,Paid leave should be a right for all workers—not just a privilege. Let's #LeadOnLeave. #SOTU http://t.co/Jj1DwjgxZl,2578,2164,0.3182,0.3182
2015-01-21,BarackObama,"""We’re the only advanced country on Earth that doesn’t guarantee paid sick leave or paid maternity leave."" —President Obama #SOTU",4474,4492,-0.128,-0.128
2015-01-21,BarackObama,"""Send me a bill that gives every worker in America the opportunity to earn seven days of paid sick leave."" —President Obama #SOTU",2432,1730,-0.128,-0.128
2015-01-21,BarackObama,"""It's 2015. It's time."" —President Obama on equal pay #LeadOnLeave",5356,4438,-0.1027,-0.1027
2015-01-21,BarackObama,"""If you truly believe you could work full-time and support a family on less than $15,000 a year, go try it."" —President Obama #RaiseTheWage",9096,10369,0.6808,0.6808
2015-01-21,BarackObama,"“We still need laws that strengthen rather than weaken unions, and give American workers a voice.” —President Obama #SOTU #AmericaLeads",1943,1550,-0.128,-0.128
2015-01-21,BarackObama,"""That’s why I am sending this Congress a bold new plan to lower the cost of community college—to zero."" —President Obama #SOTU",4120,3449,0.1027,0.1027
2015-01-21,BarackObama,"""Free community college is possible—and I want to spread that idea all across America."" —President Obama #SOTU",5057,4745,0.5574,0.5574
2015-01-21,BarackObama,"""As a new generation of veterans come home, we owe them every opportunity to live the American dream they helped defend."" —President Obama",2844,2200,0.5859,0.5859
2015-01-21,BarackObama,"""To every CEO in America: If you want someone who will get the job done and done right, hire a veteran."" —President Obama #SOTU",3277,2454,0.0772,0.0772
2015-01-21,BarackObama,"""Let’s pass a bipartisan infrastructure plan that could create more than 30 times as many jobs per year.” —President Obama #SOTU",1611,1165,0.2732,0.2732
2015-01-21,BarackObama,"""21st century businesses will rely on American science, technology, research and development."" —President Obama #SOTU",1409,1046,0.0,0.0
2015-01-21,BarackObama,"""When it comes to issues like infrastructure and basic research, I know there’s bipartisan support in this chamber."" —President Obama #SOTU",1117,647,0.6369,0.6369
2015-01-21,BarackObama,"""We need a tax code that truly helps working Americans trying to get a leg up in the new economy."" —President Obama #SOTU",1914,1293,0.6705,0.6705
2015-01-21,BarackObama,"""When what you're doing hasn't worked for 50 years, it's time to try something new."" —President Obama #SOTU",5274,5100,0.0,0.0
2015-01-21,BarackObama,The science is clear: We have to #ActOnClimate. #SOTU http://t.co/G0cTqYub9q,4763,4927,0.3818,0.3818
2015-01-21,BarackObama,"""No challenge poses a greater threat to future generations than climate change."" —President Obama #SOTU #ActOnClimate",3279,3101,-0.4215,-0.4215
2015-01-21,BarackObama,"""14 of the 15 warmest years on record have all fallen in the first 15 years of this century."" —President Obama #SOTU #ActOnClimate",2643,2295,0.0516,0.0516
2015-01-21,BarackObama,"""I will not let this Congress endanger the health of our children by turning back our efforts."" —President Obama #SOTU #ActOnClimate",2931,1919,0.0,0.0
2015-01-21,BarackObama,"""Leading — always — with the example of our values. That’s what makes us exceptional. That’s what keeps us strong."" — President Obama #SOTU",2001,1504,0.4019,0.4019
2015-01-21,BarackObama,"""I know how tempting such cynicism may be. But I still think the cynics are wrong."" —President Obama #SOTU",2067,1257,-0.3182,-0.3182
2015-01-21,BarackObama,"""I still believe we are one people. I still believe that together, we can do great things, even when the odds are long."" —President Obama",4083,3608,0.6249,0.6249
2015-01-21,BarackObama,"""I know the good, and optimistic, and big-hearted generosity of the American people."" — President Obama #SOTU",2116,1071,0.8176,0.8176
2015-01-21,BarackObama,"""I’ve seen something like gay marriage go from a wedge issue used to drive us apart to a story of freedom."" —President Obama #SOTU",6373,4238,0.3612,0.3612
2015-01-21,BarackObama,Retweet if you agree: #LoveIsLove. #SOTU http://t.co/rDiOb8I6w1,17493,24384,0.3612,0.3612
2015-01-21,BarackObama,"""It’s possible to shape a law that upholds our tradition as a nation of laws and a nation of immigrants."" —President Obama #SOTU",2381,1603,0.0,0.0
2015-01-21,BarackObama,"""If you share the broad vision I outlined tonight, join me in the work at hand."" —President Obama #SOTU #AmericaLeads",2937,1813,0.6597,0.6597
2015-01-21,BarackObama,"""I want future generations to know that we are a people that see our differences as a great gift."" —President Obama #SOTU",6625,6046,0.6597,0.6597
2015-01-21,BarackObama,"""My fellow Americans, we too are a strong, tight-knit family. We, too, have made it through some hard times."" —President Obama #SOTU",3849,2231,0.4404,0.4404
2015-01-21,BarackObama,"""Let’s begin this new chapter—together—and let’s start the work right now."" —President Obama #SOTU #AmericaLeads",4194,2717,0.0,0.0
2015-01-21,BarackObama,Let's go. http://t.co/G7wWN15opl,12317,7678,0.0,0.0
2015-01-21,BarackObama,It's #BigBlockOfCheeseDay: Check out the schedule of White House staff answering your questions. http://t.co/g2EKBztnvL,1181,565,0.0,0.0
2015-01-21,BarackObama,President Obama is doing what he can to fight for middle-class families. Take a stand on this: http://t.co/fChzMIQOlZ,1538,694,-0.3818,-0.3818
2015-01-21,BarackObama,"LIVE: A day after his State of the Union address, President Obama is in Idaho spekaing at @BoiseStateLive. Tune in: http://t.co/gDQwNgjSf3",1141,429,0.0,0.0
2015-01-22,BarackObama,Next stop: Kansas. Tune in at 12:25 p.m. ET to watch President Obama talk about middle-class economics. http://t.co/m4PValiRjb,1153,493,-0.29600000000000004,-0.29600000000000004
2015-01-22,BarackObama,LIVE: President Obama is speaking at @KUNews about middle-class economics. Tune in: http://t.co/DAJMCOnFQ1,1059,492,0.0,0.0
2015-01-22,BarackObama,Find out which senators just went on the record to say that man-made climate change isn't real: http://t.co/Nbeqct6iHG #ActOnClimate,1722,1643,0.0,0.0
2015-01-22,BarackObama,Read President Obama's latest message to @OFA supporters after his State of the Union address: http://t.co/0wx6bFgQ6b,804,347,0.4404,0.4404
2015-01-22,BarackObama,"Happening now: President Obama is being interviewed by @YouTube stars Bethany Mota, GloZell Green and Hank Green. http://t.co/zuQTNEQ40d",2189,949,0.0,0.0
2015-01-22,BarackObama,"""I am deeply committed to protecting this core constitutional right."" —President Obama on the 42nd anniversary of #RoevWade",3130,1562,0.3384,0.3384
2015-01-23,BarackObama,Watch: Don't be THAT person. Stop waiting around and #GetCovered today. http://t.co/JpjjF56nUh,1076,414,-0.29600000000000004,-0.29600000000000004
2015-01-23,BarackObama,These senators are at odds with 97% of climate scientists and NASA. #ActOnClimate http://t.co/zYUuwl7AFb,6263,6133,0.0,0.0
2015-01-23,BarackObama,LIVE: President Obama is speaking at the U.S. Conference of Mayors. Watch here: http://t.co/1VYEZxI1sE,1283,532,0.0,0.0
2015-01-23,BarackObama,"""Somewhere, the sun is shining, the air is fresh, his team's behind him, and Mr. Class—'Mr. Cub'—is ready to play two."" —President Obama",4920,3067,0.7351,0.7351
2015-01-23,BarackObama,Watch the weekly address: We have to do everything we can to help more Americans get ahead in the new economy. http://t.co/78fbwjSDoQ,1871,887,0.4019,0.4019
2015-01-26,BarackObama,"""People want to see an agenda that moves us all forward."" Read President Obama's latest message to @OFA: http://t.co/AvnSlvXzD9",1653,735,0.0772,0.0772
2015-01-26,BarackObama,"If you need health insurance, find a plan that's right for you right now: http://t.co/0UFJ8hjXWt #GetCovered",1516,644,0.0,0.0
2015-01-26,BarackObama,.@VP stops by @TheEllenShow with a message for young adults: Give your mom some peace of mind and #GetCovered. http://t.co/MqMOsk9bWK,1782,670,0.4404,0.4404
2015-01-27,BarackObama,9.5 million Americans have signed up for coverage—and we're not done yet. http://t.co/sMCzitJ9zX,2097,935,0.0,0.0
2015-01-28,BarackObama,Get a state-by-state breakdown on how much the President's #ImmigrationAction will benefit the economy: http://t.co/Lo8J5Q83Ul,1508,774,0.4588,0.4588
2015-01-29,BarackObama,Parents will always worry about their kids. Give them some peace of mind—#GetCovered today. http://t.co/DGuJEY9TwF #YoEnroll,1609,699,0.1531,0.1531
2015-01-30,BarackObama,"Six years ago, the President signed the Lilly Ledbetter Fair Pay Act—but the fight for equal pay is far from over. http://t.co/isSTQvlWZ1",3710,1769,-0.2732,-0.2732
2015-01-30,BarackObama,Happening now: President Obama speaks about investing in precision medicine to improve health and disease treatment. http://t.co/uf2kRxhxe5,1536,731,0.4404,0.4404
2015-01-30,BarackObama,"Climate change deniers, take note: The vast majority of Americans agree that it's time to #ActOnClimate. http://t.co/KTqwd2GQCV",2360,1675,0.1027,0.1027
2015-01-30,BarackObama,Check getting covered off of your to-do list. Find a plan that works for you before the February 15th deadline: http://t.co/rV08U27qC2,1225,489,0.0,0.0
2015-01-30,BarackObama,"In the weekly address, President Obama lays the foundation for focusing on middle-class economics: http://t.co/wOAIO5wiLj",1613,672,0.0,0.0
2015-01-30,BarackObama,"""I will keep doing everything I can to help more working families make ends meet and get ahead."" —President Obama http://t.co/exNWiYdigT",3328,1481,0.4019,0.4019
2015-01-30,BarackObama,Make getting health insurance one of the first things you do this year: http://t.co/cKqOOpYAmL,1473,585,0.0,0.0
2015-01-30,BarackObama,Today is a great day to #GetCovered: http://t.co/byEF3kuhPO,1539,581,0.6249,0.6249
2015-02-02,BarackObama,LIVE: President Obama discusses how his budget will bring middle-class economics into the 21st century. http://t.co/9Y8HDe9GIE,1193,502,0.0,0.0
2015-02-02,BarackObama,"""We have to pass a budget that gives middle-class families the security they need to get ahead in the new economy."" —President Obama",2874,1410,0.34,0.34
2015-02-02,BarackObama,"Check out President Obama's comprehensive budget plan, and see how he's investing in middle-class families: http://t.co/gUcWhfu36y",1365,647,0.25,0.25
2015-02-03,BarackObama,The excuses not to #ActOnClimate need to end. http://t.co/B5WMlIYGjc,2748,1973,0.0,0.0
2015-02-03,BarackObama,"""Throughout history, extraordinary women have fought tirelessly to broaden our democracy's reach."" —President Obama #WomensHistoryMonth",3199,2147,-0.3182,-0.3182
2015-02-04,BarackObama,"This 9-year-old girl stood up for what she believes in, and then got a letter back from the President: http://t.co/PmeH355GJu",2269,1226,0.0,0.0
2015-02-04,BarackObama,Happening now: The President is delivering a statement on Iran. http://t.co/mOCyKcxnBU,1546,762,0.0,0.0
2015-02-04,BarackObama,We need a budget that works for every American—not just the wealthy few. http://t.co/GOsmghWkdm,3180,1751,0.3612,0.3612
2015-02-04,BarackObama,"Tune in at 5:50 p.m. ET to watch the President deliver remarks on our economy in Louisville, Kentucky: http://t.co/hDIWz5iCjN",918,391,0.0,0.0
2015-02-04,BarackObama,"LIVE: President Obama is speaking in Louisville, Kentucky, about the economy. http://t.co/P1uPeIHzQK",1103,440,0.0,0.0
2015-02-05,BarackObama,"WATCH: In the weekly address, President Obama reiterates his commitment to expanding access to education. http://t.co/mysKXSAUix",1175,496,0.3818,0.3818
2015-02-05,BarackObama,"""A great education can be within everyone’s reach."" —President Obama http://t.co/mysKXSSvH7",2718,1448,0.6249,0.6249
2015-02-06,BarackObama,When all Americans are treated equally—no matter who they are or whom they love—our country will be a better place. http://t.co/KmQ9Ugo7eV,4725,2580,0.4588,0.4588
2015-02-06,BarackObama,People across the country are #WearingOrange today to stand up against gun violence. http://t.co/qmFvPuYmFU,4595,3081,-0.7579,-0.7579
2015-02-06,BarackObama,Join the team that's fighting for LGBT equality: http://t.co/p8ssh2vgKS http://t.co/9jpzHSphzC,4879,2596,-0.0772,-0.0772
2015-02-06,BarackObama,"The economy added 223,000 jobs in June—marking 64 consecutive months of private-sector job growth.",2454,1035,0.3818,0.3818
2015-02-06,BarackObama,"In the past two years, the U.S. economy has created 5.6 million jobs—the strongest two-year job growth since 2000: http://t.co/OstdgcpTxy",1836,879,0.7579,0.7579
2015-02-06,BarackObama,Tune in at 2:30 p.m. ET to watch President Obama talk about the progress made on the economy: http://t.co/eueRH5rElV,675,288,0.4215,0.4215
2015-02-06,BarackObama,LIVE: President Obama is at @UWLaCrosse speaking about economic progress. http://t.co/k7fJ4bBc2x,616,244,0.4215,0.4215
2015-02-06,BarackObama,"""No matter where you live, this is a special time of year to be an American."" —President Obama",1750,658,0.1531,0.1531
2015-02-06,BarackObama,"""It's been a remarkable few weeks in America."" —President Obama",2012,807,0.5574,0.5574
2015-02-06,BarackObama,"""The freedom to marry who you love—that's now open to all of us. That's a good thing."" —President Obama #LoveWins",2831,1521,0.7964,0.7964
2015-02-06,BarackObama,"""America has always done better economically when we're all in it together. When everyone gets a fair shot."" —President Obama",1188,434,0.6369,0.6369
2015-02-06,BarackObama,"""This morning, we learned that our businesses created another 223,000 jobs last month."" —President Obama",1135,451,0.25,0.25
